id,nom,departement,ville,cp,type,no2_2017,pm10_2017,pm25_2017,geometry,nb_equipements_ville
0950796Z,Collège privé Saint Didier,95,Villiers-le-Bel,95400,secondaire,25.90241102218629,19.67007023779802,12.088742692470552,"c(2.38964064152314, 49.0080785572235)",38
0950800D,"Lycée professionnel privé de Cognacq-Jay, lycée des métiers des secteurs administratifs et commerciaux",95,Argenteuil,95100,secondaire,29.363997179269795,19.512483999536453,11.917585117816923,"c(2.25078315210088, 48.9434372390197)",101
0950804H,Lycée professionnel privé Notre-Famille,95,Osny,95520,secondaire,17.414455318450926,16.879647717413015,10.296585059165954,"c(2.06976204890502, 49.0616001513787)",24
0950805J,Lycée professionnel privé Saint Jean L'Hermitage,95,Sannois,95117,secondaire,26.3082094669342,18.88742704690964,11.521330528259275,"c(2.23820546424941, 48.9710198132383)",28
0950812S,"Lycée professionnel privé Jeanne d'Arc, lycée des métiers du commerce et des services aux entreprises",95,Franconville,95130,secondaire,24.64973536357284,18.56004427651553,11.32118706307374,"c(2.23098856222865, 48.9875876231384)",35
0950816W,Ecole élémentaire Roland Malvitte,95,Gonesse,95500,primaire,28.36199458837509,19.925008131968877,12.28057475090027,"c(2.43818009999922, 48.9861271469306)",30
0950820A,Ecole élémentaire Marcel Lelong,95,Sarcelles,95200,primaire,25.527947732806208,18.94497762036553,11.566396448761225,"c(2.37961619112879, 48.9940819243205)",77
0950823D,Collège privé Marie-Thérèse,95,Magny-en-Vexin,95420,secondaire,9.192363320887088,15.311961679980874,9.34029658317566,"c(1.78448818143313, 49.1559414337107)",9
0950826G,Ecole primaire privée Notre-Dame,95,Argenteuil,95100,primaire,26.76945690155029,18.955672354264912,11.562959957122803,"c(2.2292606334324, 48.9609258740561)",101
0950827H,Ecole primaire privée Sainte Geneviève,95,Argenteuil,95100,primaire,28.610153253078465,19.315629632906507,11.782534207105636,"c(2.26095001947268, 48.9540975205438)",101
0950830L,Ecole primaire privée Institution Jeanne-d'Arc,95,Beaumont-sur-Oise,95260,primaire,9.27166547298431,17.000854961234282,10.3705215883255,"c(2.28795302034211, 49.1442313087477)",13
0950831M,Ecole primaire privée Institution Saint Charles,95,Cormeilles-en-Parisis,95240,primaire,24.810748752206568,18.5818216926368,11.335471275355667,"c(2.20129742466059, 48.9747553836904)",20
0950833P,Ecole primaire privée Sainte Marie,95,Deuil-la-Barre,95170,primaire,29.991675138473507,20.12809363422574,12.368137543201447,"c(2.32700544361613, 48.975757683672)",18
0950834R,Ecole primaire privée Sainte Marguerite,95,Eaubonne,95600,primaire,27.77261329531669,19.8302842927476,12.303473284840582,"c(2.27392925099215, 48.9939862429577)",23
0950835S,Ecole primaire privée Sainte Thérèse,95,Écouen,95440,primaire,22.972535500526423,18.832958962749927,11.485275093913078,"c(2.38381019073792, 49.0159663899488)",10
0950837U,Ecole primaire privée Saint Louis Sainte Thérèse,95,Enghien-les-Bains,95880,primaire,28.405303354263317,19.313880093697403,11.820466535389423,"c(2.3094353217562, 48.9703998487705)",15
0950841Y,Ecole primaire privée Institution Jeanne d'Arc,95,Franconville,95130,primaire,24.48107299804687,18.52349816418928,11.29933395385742,"c(2.22811928288492, 48.98859075128)",35
0950844B,Ecole primaire privée Jeanne d'Arc,95,Herblay,95220,primaire,22.95245081819594,18.120734278829463,11.05676799621433,"c(2.16291046627863, 48.9884601580796)",28
0950846D,Ecole primaire privée Institution Notre-Dame,95,L'Isle-Adam,95290,primaire,13.778131471872332,17.188807673622826,10.532362743318082,"c(2.21761557242547, 49.1092938850853)",15
0950847E,Ecole primaire privée Institution Marie-Thérèse,95,Magny-en-Vexin,95420,primaire,9.13962813615799,15.31119714632237,9.33983021378517,"c(1.78424951312714, 49.1556548851121)",9
0950848F,Ecole primaire privée Institution Notre-Dame de La Providence,95,Montmagny,95360,primaire,28.14825957179069,19.25823999829936,11.749516613706945,"c(2.34391592388869, 48.97348093621)",17
0950854M,Ecole primaire privée Saint Louis,95,Pontoise,95300,primaire,18.16581563234329,17.11042083897815,10.437356609106065,"c(2.09674843383896, 49.0536861730833)",37
0950857R,Ecole primaire privée Institution Le Rosaire,95,Saint-Leu-la-Forêt,95320,primaire,22.02635124802589,18.07561006218925,11.026122063994409,"c(2.24878389465995, 49.0141785377296)",13
0950859T,Ecole primaire privée Institution Notre-Dame,95,Sannois,95110,primaire,26.57042559236288,18.939789206026607,11.5553414914757,"c(2.25465742350239, 48.9739387807277)",28
0950860U,Ecole primaire privée La Salle.Saint-Rosaire,95,Sarcelles,95200,primaire,28.623054810762408,20.006586748435804,12.433017990589144,"c(2.37507298131527, 48.9922212105336)",77
0950861V,Ecole primaire privée Jeanne d'Arc,95,Soisy-sous-Montmorency,95230,primaire,25.941660336256025,18.8475430908131,11.508861152678728,"c(2.29819544634701, 48.9869708309748)",19
0950862W,Ecole primaire privée Sainte Marie,95,Taverny,95150,primaire,20.952532212436196,17.90437731376957,10.919910438917576,"c(2.2270313960834, 49.0247061877486)",27
0950863X,Ecole primaire privée Saint Didier,95,Villiers-le-Bel,95400,primaire,25.90241102218629,19.67007023779802,12.088742692470552,"c(2.38964064152314, 49.0080785572235)",38
0950864Y,Ecole maternelle Romain Rolland,95,Sarcelles,95200,primaire,27.69642066955567,19.24395940484406,11.738815135955807,"c(2.38574201366403, 48.9771186789639)",77
0950865Z,Ecole maternelle Léon Rouvrais,95,Saint-Brice-sous-Forêt,95350,primaire,24.01010051250457,18.58231904661443,11.335215060710908,"c(2.34986593805106, 49.0027719837372)",13
0950867B,Ecole maternelle Germaine Vie,95,Goussainville,95190,primaire,19.178478281237183,18.41742344883584,11.234797951793295,"c(2.4600329777876, 49.0362237464296)",30
0950871F,Ecole maternelle Jean Moulin,95,Pontoise,95300,primaire,17.471784393787384,17.001778133628967,10.371084594130515,"c(2.09290740848889, 49.0637409816606)",37
0950872G,Ecole maternelle Epine Guyon,95,Franconville,95130,primaire,23.987554500102995,18.418927125952784,11.235545337200165,"c(2.22507251971109, 48.9935161022116)",35
0950876L,Ecole élémentaire Jean Zay,95,Saint-Gratien,95210,primaire,29.27554906606674,19.610147739192044,12.043150389194489,"c(2.28307325082417, 48.9649349965436)",23
0950877M,Ecole élémentaire Bel Air,95,Franconville,95130,primaire,24.791772355698043,18.5890472561494,11.340268842410296,"c(2.2325454246822, 48.9863476270519)",35
0950879P,Ecole élémentaire Germaine Vie,95,Goussainville,95190,primaire,19.178478281237183,18.41742344883584,11.234797951793295,"c(2.4600329777876, 49.0362237464296)",30
0950881S,Ecole élémentaire Paul Langevin,95,Bezons,95870,primaire,27.07046824097633,19.0045173109324,11.631755734980109,"c(2.20204409505281, 48.9355488034364)",27
0950884V,Collège Carnot,95,Argenteuil,95100,secondaire,28.59729449748993,19.30893798329576,11.778452426195145,"c(2.25108259654871, 48.9494733288586)",101
0950885W,Collège Irène Joliot-Curie,95,Argenteuil,95106,secondaire,29.09616798460484,19.42403047038212,11.8597690102458,"c(2.28045063270296, 48.9578528113293)",101
0950886X,Collège Claude Monet,95,Argenteuil,95104,secondaire,27.051558828353883,18.96718516974352,11.56998265981674,"c(2.22332812827409, 48.9547068377427)",101
0950887Y,Collège Gabriel Péri,95,Bezons,95870,secondaire,27.043016409873964,18.996209004288573,11.587687504291535,"c(2.20520639274778, 48.9298610343275)",27
0950888Z,Collège Henri Wallon,95,Bezons,95875,secondaire,27.671823081970217,19.11017212112965,11.657204694747923,"c(2.21521702498177, 48.931989114336)",27
0950890B,Section d'enseignement général et professionnel adapté du Collège Henri Wallon,95,Bezons,95875,secondaire,27.671823081970217,19.11017212112965,11.657204694747923,"c(2.21521702498177, 48.931989114336)",27
0950891C,Collège Pierre de Ronsard,95,Montmorency,95160,secondaire,24.51939778923988,18.58230055972461,11.335203590989114,"c(2.31976854097055, 48.9975370788576)",15
0950892D,Collège Jules Ferry,95,Eaubonne,95600,secondaire,25.844359507560725,18.788627437921647,11.461062917709352,"c(2.28244831134189, 48.9846835113338)",23
0950893E,Collège André Chenier,95,Eaubonne,95600,secondaire,24.576346240043648,18.544366941967503,11.31206363916397,"c(2.28822443547665, 48.9951015240631)",23
0950894F,Collège Jean-Claude Chabanne,95,Pontoise,95300,secondaire,18.255531294345857,17.144211220621806,10.45796872973442,"c(2.10171262228362, 49.0527063827931)",37
0950895G,Collège Parc aux Charrettes,95,Pontoise,95300,secondaire,18.8412923514843,17.282545962823235,10.562683001160622,"c(2.09401519248818, 49.0488871526316)",37
0950896H,Collège Nicolas Flamel,95,Pontoise,95300,secondaire,17.754125690460203,16.999129384182936,10.369468822479249,"c(2.08493069912742, 49.058787001888)",37
0950897J,Section d'enseignement général et professionnel adapté du Collège Nicolas Flamel,95,Pontoise,95304,secondaire,17.754125690460203,16.999129384182936,10.369468822479249,"c(2.08493069912742, 49.058787001888)",37
0950898K,Collège Pierre et Marie Curie,95,L'Isle-Adam,95290,secondaire,13.050404132604598,17.053037414025617,10.40235279262066,"c(2.21972387490157, 49.1152662377305)",15
0950900M,Collège Anatole France,95,Sarcelles,95200,secondaire,27.18497581481934,19.16700869618499,11.69187527179718,"c(2.38569272239035, 48.9808269206361)",77
0950904S,Ecole maternelle Raymond Logeais,95,Saint-Gratien,95210,primaire,28.55496907949448,19.29978105223228,11.772866514921189,"c(2.29480279009303, 48.9646169607037)",23
0950905T,Ecole élémentaire Jean Moulin,95,Pontoise,95300,primaire,18.79580278396606,17.523219589913406,10.74608382999897,"c(2.08994929071792, 49.0629381025553)",37
0950906U,Ecole maternelle Charles Perrault,95,Gonesse,95500,primaire,24.80603557348251,18.934396799988622,11.549982134103775,"c(2.4255570195443, 48.9980874102619)",30
0950908W,Collège François Mauriac,95,Louvres,95380,secondaire,21.4926098394394,19.465600932354214,11.985916795730592,"c(2.50533552116149, 49.0352391505508)",13
0950919H,Ecole maternelle Paul Langevin,95,Bezons,95870,primaire,27.07046824097633,19.0045173109324,11.631755734980109,"c(2.20204409505281, 48.9355488034364)",27
0950920J,Ecole maternelle Docteur Charcot,95,Osny,95520,primaire,17.14478497505188,16.768291658951156,10.228657865524292,"c(2.05492288826283, 49.0622342936577)",24
0950923M,Ecole élémentaire Henri Wallon,95,Argenteuil,95100,primaire,31.99943730354309,20.875259019945126,12.982107795476914,"c(2.2226369189216, 48.951709538045)",101
0950925P,Section d'enseignement général et professionnel adapté du Collège Evariste Galois,95,Sarcelles,95200,secondaire,27.966244411468505,19.25559280059947,11.74591155052185,"c(2.37465943545824, 48.9751478103545)",77
0950926R,Collège Stendhal,95,Fosses,95470,secondaire,11.10369892120361,17.433156583636354,10.634225540161133,"c(2.50816485484345, 49.1035437323654)",12
0950928T,Section d'enseignement général et professionnel adapté du Collège Claude Monet,95,Argenteuil,95104,secondaire,27.013014688491825,18.9578802106116,11.564306654930114,"c(2.22199434438405, 48.9543195917974)",101
0950930V,Collège Georges Pompidou,95,Enghien-les-Bains,95880,secondaire,28.774448862075808,19.335881699917948,11.794887681007385,"c(2.30451214149318, 48.9645081981314)",15
0950931W,Collège L'Ardillière de Nezant,95,Saint-Brice-sous-Forêt,95350,secondaire,25.132339274138214,18.766373539775767,11.44994803994894,"c(2.35161993604871, 48.9949617414592)",13
0950932X,Collège Jean Vilar,95,Herblay,95220,secondaire,22.4149631357193,17.998421678581927,10.979037020206452,"c(2.15676842493056, 48.9960374745073)",28
0950933Y,Collège Jacques Monod,95,Beaumont-sur-Oise,95260,secondaire,9.820946364998816,17.054804914645345,10.403430963754657,"c(2.28134531668887, 49.1377462710929)",13
0950934Z,Collège Georges Brassens,95,Persan,95340,secondaire,9.32537930071354,16.997373997285504,10.36025804758072,"c(2.2746223646061, 49.1544878687086)",13
0950935A,Section d'enseignement général et professionnel adapté du Collège Georges Brassens,95,Persan,95340,secondaire,9.32537930071354,16.997373997285504,10.36025804758072,"c(2.2746223646061, 49.1544878687086)",13
0950936B,Collège des Hautiers,95,Marines,95640,secondaire,10.442282333970068,15.856036730227755,9.672182415127754,"c(1.98614681718598, 49.1480556645462)",5
0950937C,Collège Les Touleuses,95,Cergy,95000,secondaire,19.105281829833988,17.16803941040731,10.47250380516052,"c(2.07743691664628, 49.0279069221034)",77
0950938D,Section d'enseignement général et professionnel adapté du Collège Les Touleuses,95,Cergy,95000,secondaire,19.095804035663605,17.166870759824207,10.47179090976715,"c(2.07747482306081, 49.0282363348948)",77
0950939E,Collège Léon Blum,95,Villiers-le-Bel,95400,secondaire,24.044998868703846,18.81260568004641,11.475689749717713,"c(2.41248797956793, 49.0038816963479)",38
0950940F,Section d'enseignement général et professionnel adapté du Collège Léon Blum,95,Villiers-le-Bel,95400,secondaire,24.044998868703846,18.81260568004641,11.475689749717713,"c(2.41248797956793, 49.0038816963479)",38
0950941G,Collège Jean Bullant,95,Écouen,95440,secondaire,22.394909956455223,19.004131557561816,11.68113052546978,"c(2.36766566049009, 49.0271100007133)",10
0950942H,Section d'enseignement général et professionnel adapté du Collège Jean Bullant,95,Écouen,95440,secondaire,22.394909956455223,19.004131557561816,11.68113052546978,"c(2.36766566049009, 49.0271100007133)",10
0950943J,Collège Chantereine,95,Sarcelles,95200,secondaire,26.68897546380758,19.084132893230645,11.642851425707342,"c(2.37561296858505, 48.9848106896377)",77
0950944K,Section d'enseignement général et professionnel adapté du Collège Chantereine,95,Sarcelles,95200,secondaire,26.68897546380758,19.084132893230645,11.642851425707342,"c(2.37561296858505, 48.9848106896377)",77
0950945L,Collège Le Carré Sainte Honorine,95,Taverny,95150,secondaire,22.20044792175293,18.07543501643145,11.026015291213987,"c(2.20527051192127, 49.0106323158027)",27
0950946M,Section d'enseignement général et professionnel adapté du Collège Carré Sainte Honorine,95,Taverny,95150,secondaire,22.263641248941425,18.087168900937048,11.033172971606255,"c(2.20650349913852, 49.0100982322735)",27
0950947N,Lycée polyvalent de La Tourelle,95,Sarcelles,95200,secondaire,25.61233177185059,18.924285180569772,11.543814105987549,"c(2.38158414649625, 48.9922324643322)",77
0950949R,"Lycée professionnel Jean Mermoz, lycée des métiers",95,Montsoult,95560,secondaire,15.205774368047708,17.598481718188047,10.735074126720429,"c(2.32368383477352, 49.0673592521109)",5
0950951T,Ecole élémentaire Paul Langevin 2,95,Argenteuil,95100,primaire,28.07453197479248,19.137545703035016,11.673902702331544,"c(2.23018940259971, 48.9464371860658)",101
0950952U,Ecole maternelle Romain Rolland 1,95,Argenteuil,95100,primaire,27.006924571990965,18.952040480823648,11.560744460821152,"c(2.22030178263819, 48.9531817930741)",101
0950953V,Ecole maternelle Romain Rolland 2,95,Argenteuil,95100,primaire,27.006924571990965,18.952040480823648,11.560744460821152,"c(2.22030178263819, 48.9531817930741)",101
0950954W,Ecole maternelle Les Marronniers,95,Beauchamp,95250,primaire,21.498433208465578,17.950898265056285,10.950047779083253,"c(2.19717365213662, 49.0186895408395)",7
0950955X,Ecole élémentaire Les Ajeux,95,Bernes-sur-Oise,95340,primaire,8.19362071037292,16.883104889406603,10.298694200515746,"c(2.30109034061624, 49.1593925899614)",3
0950956Y,Ecole maternelle Les Hauts Champs,95,Bouffémont,95570,primaire,18.298701381683344,17.900835849248168,10.919510221481325,"c(2.31615921416982, 49.0449907464961)",7
0950957Z,Ecole élémentaire Le Village,95,Cergy,95000,primaire,20.69439583539963,17.84328253816559,11.033512454628944,"c(2.06229784897607, 49.0359187600159)",77
0950958A,Ecole élémentaire Les Tournesols,95,Chars,95750,primaire,9.518290407396853,15.697966437787011,9.5759294053074,"c(1.94204623192242, 49.1586888900146)",3
0950959B,Ecole maternelle Val d'Or,95,Cormeilles-en-Parisis,95240,primaire,24.33985858917236,18.482130475956144,11.274099555015564,"c(2.1919209161836, 48.9777375051493)",20
0950960C,Ecole primaire Paul Fort,95,Ézanville,95460,primaire,21.55446243286133,18.84278584026821,11.572229719161989,"c(2.3552926085113, 49.0326786305097)",8
0950963F,Ecole primaire Henri Barbusse A,95,Garges-lès-Gonesse,95140,primaire,33.063301873207095,21.33912332859405,13.251644939184189,"c(2.40131922644768, 48.9722785432178)",43
0950964G,Ecole primaire Henri Barbusse B,95,Garges-lès-Gonesse,95140,primaire,29.159977059364323,19.64085612211561,12.012612144947052,"c(2.40458174080623, 48.9703173290523)",43
0950965H,Ecole maternelle Chantefleur,95,L'Isle-Adam,95290,primaire,12.904213166236875,17.12961739348107,10.449066740274429,"c(2.23490409798495, 49.1131815257967)",15
0950966J,Ecole élémentaire Anne Frank,95,Magny-en-Vexin,95420,primaire,8.996047234535217,15.31424514774691,9.34168946146965,"c(1.79187212407817, 49.156581342844)",9
0950967K,Ecole primaire Gustave Loiseau,95,Pontoise,95300,primaire,18.594205617904663,17.2475063213314,10.532078799605369,"c(2.10078631681048, 49.0507373640784)",37
0950972R,Ecole primaire Emile Zola,95,Sarcelles,95200,primaire,27.80270777225494,19.53287837675908,12.019805537462236,"c(2.39574924879286, 48.9849353799935)",77
0950974T,Ecole maternelle Le Colombier,95,Survilliers,95470,primaire,12.316055836677553,17.625769887529778,10.751719552278518,"c(2.54058322691949, 49.1013189264357)",5
0950980Z,Section d'enseignement général et professionnel adapté du Collège Jean Vilar,95,Herblay,95220,secondaire,22.43483304977417,18.003216132299137,10.9819616317749,"c(2.15734454649521, 48.9958212037668)",28
0950981A,Section d'enseignement général et professionnel adapté du Collège Robespierre,95,Goussainville,95190,secondaire,19.683037418127064,18.465624553934862,11.264030778408053,"c(2.45560684781137, 49.0328776472385)",30
0950982B,Section d'enseignement général et professionnel adapté du Collège Henri Wallon,95,Garges-lès-Gonesse,95140,secondaire,29.08135799109936,19.49878315436888,11.898847820013764,"c(2.40413125128726, 48.967434781925)",43
0950983C,Etablissement régional d'enseignement adapté La Tour du Mail,95,Sannois,95110,secondaire,26.720436286926272,18.96311508784079,11.5674999499321,"c(2.24238311385926, 48.9678871431405)",28
0951028B,Ecole élémentaire Louis Pergaud,95,Viarmes,95270,primaire,8.415716552734374,17.075320248590568,10.415945547819138,"c(2.36720623535586, 49.1264041077686)",5
0951029C,Ecole élémentaire Louis Jouvet,95,Luzarches,95270,primaire,9.89451596736908,17.22595011580535,10.507829749584198,"c(2.42347573402292, 49.108669355458)",5
0951030D,Ecole primaire Alphonse Daudet,95,Montsoult,95560,primaire,14.837756514549252,17.49271673841836,10.670556964874269,"c(2.31044297627684, 49.0718536174851)",5
0951031E,Ecole primaire  la Clé des champs,95,Le-Mesnil-Aubry,95720,primaire,16.966297721862787,18.051734392264,11.011558151245117,"c(2.39809833984433, 49.0516651426593)",1
0951032F,Ecole élémentaire Langevin-Wallon,95,Saint-Martin-du-Tertre,95270,primaire,9.642514085769658,17.20775005280983,10.496727883815764,"c(2.34814498841964, 49.1087666039737)",3
0951033G,Ecole élémentaire publque Le Centre,95,Nesles-la-Vallée,95690,primaire,12.307799313589928,16.730397702809668,10.205272267293186,"c(2.17146163652965, 49.1277050662443)",1
0951034H,Ecole élémentaire Pierre Brossolette,95,Argenteuil,95100,primaire,28.72860482573509,19.336493761020204,11.79526144206524,"c(2.25757954233539, 48.9511621256707)",101
0951035J,Ecole maternelle Flammarion,95,Eaubonne,95600,primaire,23.397046899795534,18.30499303598517,11.166045821905136,"c(2.27559004079518, 49.0033645714208)",23
0951036K,Ecole maternelle Charles Perrault,95,Arnouville,95400,primaire,26.8124315738678,19.156422854327715,11.685417528152469,"c(2.4187994141518, 48.9832696648261)",12
0951037L,Ecole maternelle Les Tournesols,95,Chars,95750,primaire,9.528019094467163,15.69867548151801,9.5761919260025,"c(1.94348217877625, 49.1585945020729)",3
0951038M,Ecole maternelle Marie Noël,95,Viarmes,95270,primaire,9.324841868877408,17.433999729995815,10.655699986219403,"c(2.3692114791916, 49.1262177300951)",5
0951041R,Ecole élémentaire Victor Hugo,95,Arnouville,95400,primaire,28.484055815935136,19.81509472881158,12.260207499861718,"c(2.40711817455387, 48.9854120470125)",12
0951043T,Ecole élémentaire Raymond Logeais,95,Saint-Gratien,95210,primaire,28.55496907949448,19.29978105223228,11.772866514921189,"c(2.29480279009303, 48.9646169607037)",23
0951044U,Ecole maternelle Le Village,95,Cergy,95000,primaire,18.90490835428238,17.185096763983367,10.516619151234629,"c(2.06240998712733, 49.0359951712526)",77
0951046W,Ecole élémentaire Louis Bourgeois,95,Menucourt,95180,primaire,17.43120903253555,16.94486598420533,10.414498085975648,"c(1.98324975347852, 49.0244305496309)",7
0951048Y,Lycée général et technologique privé Torat Emet,95,Sarcelles,95200,secondaire,27.142870628833776,19.133214065989563,11.67126075387001,"c(2.37507975618059, 48.9812046410191)",77
0951050A,Collège Pierre Curie,95,Goussainville,95190,secondaire,19.79680376052856,18.529060628809148,11.302726821899414,"c(2.47373319958026, 49.0317067724463)",30
0951051B,Collège Marcel Pagnol,95,Montsoult,95560,secondaire,15.37914915382862,17.604481828246456,10.73873418688774,"c(2.3217283913972, 49.066199981353)",5
0951052C,Collège Blaise Pascal,95,Viarmes,95270,secondaire,8.504911565780642,17.084835354250785,10.421749690175057,"c(2.36682758943988, 49.125101086911)",5
0951053D,Section d'enseignement général et professionnel adapté du Collège Pierre et Marie Curie,95,L'Isle-Adam,95290,secondaire,13.050404132604598,17.053037414025617,10.40235279262066,"c(2.21972387490157, 49.1152662377305)",15
0951057H,Ecole élémentaire Romain Rolland,95,Argenteuil,95100,primaire,27.006924571990965,18.952040480823648,11.560744460821152,"c(2.22030178263819, 48.9531817930741)",101
0951060L,Ecole élémentaire Danielle Casanova,95,Argenteuil,95100,primaire,28.352864081859583,19.26623125377996,11.752401375770567,"c(2.27538263751446, 48.961889705858)",101
0951061M,Ecole maternelle Lamartine,95,Bessancourt,95550,primaire,19.45551347732544,17.665736253450806,10.776098960638048,"c(2.20545759499599, 49.041207210888)",7
0951062N,Ecole élémentaire Lamartine,95,Bessancourt,95550,primaire,19.45551347732544,17.665736253450806,10.776098960638048,"c(2.20548156611274, 49.0412496324274)",7
0951063P,Ecole primaire Le Village,95,Bouffémont,95570,primaire,19.236597440242768,18.08144889179934,11.063453581929206,"c(2.29601237795688, 49.0433232385157)",7
0951064R,Ecole élémentaire Les Hauts Champs,95,Bouffémont,95570,primaire,18.25831888198852,17.901987763529636,10.92021288394928,"c(2.31719543567245, 49.0450389036225)",7
0951065S,Ecole maternelle Les Touleuses,95,Cergy,95000,primaire,19.143127608299253,17.18747565058683,10.484359955787657,"c(2.08051821761554, 49.0289664800253)",77
0951066T,Ecole élémentaire Les Touleuses,95,Cergy,95000,primaire,19.12378545999527,17.185007474444546,10.482854342460634,"c(2.08062640332193, 49.0292667546287)",77
0951067U,Ecole primaire,95,Chaussy,95710,primaire,11.538028867840763,15.1181726447106,9.22208512544632,"c(1.69413395015893, 49.1221220773478)",1
0951068V,Ecole maternelle La Source,95,Franconville,95130,primaire,24.43520519733429,18.51540758105661,11.294398665428162,"c(2.2221529570252, 48.9878984601032)",35
0951069W,Ecole élémentaire La Source,95,Franconville,95130,primaire,24.415202254056933,18.511126861793343,11.291787415742874,"c(2.2221660747258, 48.9880262394549)",35
0951070X,Ecole maternelle Robespierre 1,95,Garges-lès-Gonesse,95140,primaire,28.48742984771728,19.363400003397206,11.811673870086668,"c(2.39731841052351, 48.9707405689689)",43
0951072Z,Ecole élémentaire Le Bouteillier,95,Louvres,95380,primaire,17.956380584239966,18.39552373582553,11.221269666552544,"c(2.50344228580608, 49.0440109864009)",13
0951073A,Ecole maternelle Le Bouteiller,95,Louvres,95380,primaire,17.956380584239966,18.39552373582553,11.221269666552544,"c(2.50344228580608, 49.0440109864009)",13
0951074B,Ecole élémentaire La Fontaine,95,Montmorency,95160,primaire,23.070120418071756,18.37473609199487,11.208589041233065,"c(2.31941536226357, 49.0082233571594)",15
0951076D,Ecole élémentaire Eugène Ducher,95,Pontoise,95300,primaire,17.681558847427368,16.9999511815165,10.369970113039017,"c(2.08682798129505, 49.0600612314159)",37
0951077E,Ecole élémentaire Pierre et Marie Curie,95,Saint-Brice-sous-Forêt,95350,primaire,24.9624185359478,18.7908290543697,11.462405709028245,"c(2.36823815116635, 48.9965772843934)",13
0951079G,Ecole élémentaire Jean Moulin,95,Saint-Gratien,95210,primaire,30.94790600538253,20.64218601654404,12.80555350780487,"c(2.2802693564892, 48.9754872559806)",23
0951080H,Ecole maternelle Edouard Herriot,95,Saint-Gratien,95210,primaire,28.677261742353444,19.32402327455357,11.78765453517437,"c(2.28300951278973, 48.9611387961568)",23
0951081J,Ecole maternelle Jean Moulin,95,Saint-Gratien,95210,primaire,27.32614011287689,19.07584889208521,11.636267910003662,"c(2.27942120800671, 48.9721243214802)",23
0951082K,Ecole élémentaire Edouard Herriot,95,Saint-Gratien,95210,primaire,28.677261742353444,19.32402327455357,11.78765453517437,"c(2.28300951278973, 48.9611387961568)",23
0951084M,Ecole maternelle Jean Macé,95,Sarcelles,95200,primaire,27.31427211761474,19.14809259476219,11.680336475372314,"c(2.37077242614707, 48.9798269604469)",77
0951085N,Ecole élémentaire Jean Macé,95,Sarcelles,95200,primaire,28.281089448928835,19.525019848276727,11.93122203230858,"c(2.36863500829923, 48.9788760156593)",77
0951086P,Ecole élémentaire Les Sources,95,Soisy-sous-Montmorency,95230,primaire,23.883844708204272,18.44093459917723,11.248969985842706,"c(2.31009951903376, 49.0016606323806)",19
0951087R,Ecole élémentaire Le Colombier,95,Survilliers,95470,primaire,12.316055836677553,17.625769887529778,10.751719552278518,"c(2.54058322691949, 49.1013189264357)",5
0951088S,Ecole élémentaire Jean Moulin,95,Villiers-le-Bel,95400,primaire,24.72209223896266,18.906805533215103,11.537461673617363,"c(2.41062845608402, 48.9996057546767)",38
0951089T,Ecole élémentaire Flammarion,95,Eaubonne,95600,primaire,23.397046899795534,18.30499303598517,11.166045821905136,"c(2.27559004079518, 49.0033645714208)",23
0951090U,"Lycée professionnel Pierre Mendès France, lycée des métiers de l'éco-construction et du bâtiment",95,Villiers-le-Bel,95400,secondaire,23.826067336648705,18.799743885778597,11.469013956096024,"c(2.41560235485246, 49.0053869131332)",38
0951094Y,Collège Paul Vaillant Couturier,95,Argenteuil,95100,secondaire,28.863531094789508,19.352768615636187,11.80518870174885,"c(2.24665253826057, 48.9432108087469)",101
0951098C,Collège Pablo Picasso,95,Garges-lès-Gonesse,95140,secondaire,32.95023490905762,21.20632776619845,13.184059810638429,"c(2.41705118858712, 48.9726222145945)",43
0951099D,Collège Jacques Daguerre,95,Cormeilles-en-Parisis,95240,secondaire,26.53742438554764,19.22502306026584,11.781993919610978,"c(2.20428271276262, 48.9726727325475)",20
0951100E,Collège Epine Guyon,95,Franconville,95130,secondaire,24.08278945922852,18.441329671225027,11.249210929870609,"c(2.21623732150412, 48.990559525926)",35
0951101F,Section d'enseignement général et professionnel adapté du Collège Epine Guyon,95,Franconville,95130,secondaire,24.12844900608063,18.450788746529334,11.254980993270872,"c(2.21753406843735, 48.9902892207983)",35
0951102G,Collège Claude Monet,95,Magny-en-Vexin,95420,secondaire,9.110415023565292,15.305586802054156,9.336407762765884,"c(1.79037823969335, 49.1533931631799)",9
0951104J,Lycée polyvalent Jean Perrin,95,Saint-Ouen-l'Aumône,95310,secondaire,17.936447405815123,17.233496840799763,10.51243304014206,"c(2.13016235205331, 49.0579504138267)",26
0951106L,Ecole maternelle Alphonse Daudet,95,Fosses,95470,primaire,11.670008125305174,17.556059577363996,10.709196314811706,"c(2.51370745938481, 49.0992423508035)",12
0951107M,Ecole maternelle Le Petit Prince,95,Margency,95580,primaire,23.688306254744525,18.39266402188149,11.221595074906944,"c(2.28915286272414, 49.002255081518)",4
0951108N,Ecole maternelle Anne Frank,95,Sarcelles,95200,primaire,27.26531957387924,19.151633004878757,11.682496269941328,"c(2.37510900414381, 48.9801355894284)",77
